Paragraph_ID,EN_Text,CN_Original,CN_Revised,Reason,Glossary_Source
50,N/A (Chinese Line),| Category (类别) | General Partners (普通合伙人) | Limited Partners (有限合伙人) |,| Category （类别） | General Partners （普通合伙人） | Limited Partners （有限合伙人） |,Punctuation/Format,术语对照表.md
52,N/A (Chinese Line),| **Decision-making (决策)** | Are legally bound to make decisions in the best interest of the partnership; make all the partnership's day-to-day decisions. (法律上有义务做出符合合伙企业最佳利益的决策；负责所有日常决策。) | Have voting rights but can't make decisions for the partnership. (拥有投票权，但不能为合伙企业做决策。) |,| **Decision-making （决策）** | Are legally bound to make decisions in the best interest of the partnership； make all the partnership's day-to-day decisions. （法律上有义务做出符合合伙企业最佳利益的决策；负责所有日常决策。） | Have voting rights but can't make decisions for the partnership. （拥有投票权，但不能为合伙企业做决策。） |,Punctuation/Format,术语对照表.md
53,N/A (Chinese Line),| **Tasks (任务)** | Buy and sell property for the partnership; manage the partnership's assets. (为合伙企业买卖财产；管理合伙企业的资产。) | Provide capital; vote; can keep general partners in check by reviewing books. (提供资本；投票；可以通过查阅账簿来制约普通合伙人。) |,| **Tasks （任务）** | Buy and sell property for the partnership； manage the partnership's assets. （为合伙企业买卖财产；管理合伙企业的资产。） | Provide capital； vote； can keep general partners in check by reviewing books. （提供资本；投票；可以通过查阅账簿来制约普通合伙人。） |,Punctuation/Format,术语对照表.md
54,N/A (Chinese Line),| **Liability and litigation (责任与诉讼)** | Have **unlimited liability** (can be sued and held personally liable for all partnership debts and losses). (承担**无限责任**（可以被起诉，并对所有合伙债务和亏损承担个人责任）。) | Have **limited liability** (limited to the amount invested and a proportionate share of any recourse loans taken out by the partnership); can inspect all the partnership books; can sue the general partner or can sue to dissolve the partnership. (承担**有限责任**（仅限于投资金额及在合伙企业所借追索权贷款中所占的比例）；可以检查所有合伙账簿；可以起诉普通合伙人或起诉解散合伙企业。) |,| **Liability and litigation （责任与诉讼）** | Have **unlimited liability** （can be sued and held personally liable for all partnership debts and losses）。 （承担**无限责任**（可以被起诉，并对所有合伙债务和亏损承担个人责任）。） | Have **limited liability** （limited to the amount invested and a proportionate share of any recourse loans taken out by the partnership）； can inspect all the partnership books； can sue the general partner or can sue to dissolve the partnership. （承担**有限责任**（仅限于投资金额及在合伙企业所借追索权贷款中所占的比例）；可以检查所有合伙账簿；可以起诉普通合伙人或起诉解散合伙企业。） |,Punctuation/Format,术语对照表.md
55,N/A (Chinese Line),"| **Financial involvement (财务参与)** | Maintain a financial interest in the partnership. (在合伙企业中维持财务利益。) | Provide money contributed to the partnership, recourse debt of the partnership, and nonrecourse debt for real-estate DPPs. (提供出资、合伙企业的追索权债务，以及房地产 DPP 的非追索权债务。) |",| **Financial involvement （财务参与）** | Maintain a financial interest in the partnership. （在合伙企业中维持财务利益。） | Provide money contributed to the partnership， recourse debt of the partnership， and nonrecourse debt for real-estate DPPs. （提供出资、合伙企业的追索权债务，以及房地产 DPP 的非追索权债务。） |,Punctuation/Format,术语对照表.md
56,N/A (Chinese Line),| **Financial rewards (财务回报)** | Receive compensation for managing the partnership. (因管理合伙企业而获得报酬。) | Receive their proportion of profits and losses. (按比例获得利润和分担亏损。) |,| **Financial rewards （财务回报）** | Receive compensation for managing the partnership. （因管理合伙企业而获得报酬。） | Receive their proportion of profits and losses. （按比例获得利润和分担亏损。） |,Punctuation/Format,术语对照表.md
57,N/A (Chinese Line),"| **Conflicts of interest (利益冲突)** | Can't borrow money from the partnership; can't compete against the partnership (can't manage two buildings for two different partnerships in close proximity, for example). (不能从合伙企业借钱；不能与合伙企业竞争（例如，不能为两个不同的合伙企业管理相邻的两栋建筑）。) | None; can invest in competing partnerships. (无；可以投资于有竞争关系的合伙企业。) |",| **Conflicts of interest （利益冲突）** | Can't borrow money from the partnership； can't compete against the partnership （can't manage two buildings for two different partnerships in close proximity， for example）。 （不能从合伙企业借钱；不能与合伙企业竞争（例如，不能为两个不同的合伙企业管理相邻的两栋建筑）。） | None； can invest in competing partnerships. （无；可以投资于有竞争关系的合伙企业。） |,Punctuation/Format,术语对照表.md
60,N/A (Chinese Line),合伙企业通常设立为**按份共有 (TIC)**。每位有限合伙人对合伙企业持有的财产拥有未分割的权益。此外，如果其中一位有限合伙人去世，其合伙权益将传递给受益人或其遗产。,合伙企业通常设立为**按份共有 （TIC）**。每位有限合伙人对合伙企业持有的财产拥有未分割的权益。此外，如果其中一位有限合伙人去世，其合伙权益将传递给受益人或其遗产。,Punctuation/Format,术语对照表.md
75,N/A (Chinese Line),*   Charge a management fee for making decisions for the partnership (为合伙企业做决策而收取管理费),*   Charge a management fee for making decisions for the partnership （为合伙企业做决策而收取管理费）,Punctuation/Format,术语对照表.md
76,N/A (Chinese Line),*   Enter the partnership into contracts (代表合伙企业签署合同),*   Enter the partnership into contracts （代表合伙企业签署合同）,Punctuation/Format,术语对照表.md
77,N/A (Chinese Line),*   Decide whether cash distributions will be made to the limited partners (决定是否向有限合伙人进行现金分配),*   Decide whether cash distributions will be made to the limited partners （决定是否向有限合伙人进行现金分配）,Punctuation/Format,术语对照表.md
78,N/A (Chinese Line),*   Accept or decline limited partners (接受或拒绝有限合伙人),*   Accept or decline limited partners （接受或拒绝有限合伙人）,Punctuation/Format,术语对照表.md
84,N/A (Chinese Line),**有限合伙证明书**是普通合伙人和有限合伙人之间的法律协议，公开发行时需向美国证券交易委员会 (SEC) 归档，并向合伙企业所在州的州务卿归档。有限合伙证明书包括合伙企业名称、主要营业地点、有限和普通合伙人的姓名及地址等基本信息，以及以下项目：,**有限合伙证明书**是普通合伙人和有限合伙人之间的法律协议，公开发行时需向美国证券交易委员会 （SEC） 归档，并向合伙企业所在州的州务卿归档。有限合伙证明书包括合伙企业名称、主要营业地点、有限和普通合伙人的姓名及地址等基本信息，以及以下项目：,Punctuation/Format,术语对照表.md
86,N/A (Chinese Line),*   The objectives (goals) of the partnership and how long the partnership is expected to last (合伙企业的目标及其预期存续时间),*   The objectives （goals） of the partnership and how long the partnership is expected to last （合伙企业的目标及其预期存续时间）,Punctuation/Format,术语对照表.md
87,N/A (Chinese Line),"*   The amount contributed by each partner, plus future expected investments (每位合伙人的出资额以及未来的预期投资)",*   The amount contributed by each partner， plus future expected investments （每位合伙人的出资额以及未来的预期投资）,Punctuation/Format,术语对照表.md
88,N/A (Chinese Line),*   How the profits are to be distributed (利润如何分配),*   How the profits are to be distributed （利润如何分配）,Punctuation/Format,术语对照表.md
89,N/A (Chinese Line),*   The roles of the participants (参与者的角色),*   The roles of the participants （参与者的角色）,Punctuation/Format,术语对照表.md
90,N/A (Chinese Line),*   How the partnership can be dissolved (合伙企业如何解散),*   How the partnership can be dissolved （合伙企业如何解散）,Punctuation/Format,术语对照表.md
91,N/A (Chinese Line),*   Whether a limited partner can sell or assign their interest in the partnership (有限合伙人是否可以出售或转让其合伙权益),*   Whether a limited partner can sell or assign their interest in the partnership （有限合伙人是否可以出售或转让其合伙权益）,Punctuation/Format,术语对照表.md
105,N/A (Chinese Line),*   Does the investor have enough money to invest (net worth and annual income)? (投资者是否有足够的资金进行投资（净资产和年收入）？),*   Does the investor have enough money to invest （net worth and annual income）？ （投资者是否有足够的资金进行投资（净资产和年收入）？）,Punctuation/Format,术语对照表.md
106,N/A (Chinese Line),*   Does the investor have enough cash or liquidity in other investments in case the partnership needs more money? (如果合伙企业需要更多资金，投资者是否有足够的现金或在其他投资中拥有流动性？),*   Does the investor have enough cash or liquidity in other investments in case the partnership needs more money？ （如果合伙企业需要更多资金，投资者是否有足够的现金或在其他投资中拥有流动性？）,Punctuation/Format,术语对照表.md
107,N/A (Chinese Line),*   Is the potential partner okay with tying up money for a long period of time? (潜在合伙人是否愿意长期占用资金？),*   Is the potential partner okay with tying up money for a long period of time？ （潜在合伙人是否愿意长期占用资金？）,Punctuation/Format,术语对照表.md
108,N/A (Chinese Line),*   Can they handle the risks? (他们能否承担风险？),*   Can they handle the risks？ （他们能否承担风险？）,Punctuation/Format,术语对照表.md
119,N/A (Chinese Line),DPP 过去被称为避税工具，因为 DPP 不仅将收入，还将**亏损****穿透 (flow through)** 给投资者。（公司仅穿透收入。）在 1986 年之前，投资者可以用这些亏损来抵销其他投资（如资本利得）的收入。后来，国会介入了，因为它认为这种抵扣对投资者来说优势太大了（或者是我们的民选官员觉得 IRS 收到的钱不够多），于是决定给 DPP 设定专门的税务类别。现在，由于投资者并不直接参与获取收入的过程，DPP 的税收被分类为**被动收入**和**被动损失**。（有关税收和收入类型的更多信息，请参阅第 15 章。）,DPP 过去被称为避税工具，因为 DPP 不仅将收入，还将**亏损****穿透 （flow through）** 给投资者。（公司仅穿透收入。）在 1986 年之前，投资者可以用这些亏损来抵销其他投资（如资本利得）的收入。后来，国会介入了，因为它认为这种抵扣对投资者来说优势太大了（或者是我们的民选官员觉得 IRS 收到的钱不够多），于是决定给 DPP 设定专门的税务类别。现在，由于投资者并不直接参与获取收入的过程，DPP 的税收被分类为**被动收入**和**被动损失**。（有关税收和收入类型的更多信息，请参阅第 15 章。）,Punctuation/Format,术语对照表.md
137,N/A (Chinese Line),"*   **The economic soundness of the program.** In other words, do you think it will be profitable? (计划的经济稳健性。换句话说，您认为它会盈利吗？)",*   **The economic soundness of the program.** In other words， do you think it will be profitable？ （计划的经济稳健性。换句话说，您认为它会盈利吗？）,Punctuation/Format,术语对照表.md
138,N/A (Chinese Line),*   **The expertise (track record) of the general partner.** (普通合伙人的专业知识（往绩记录）。),*   **The expertise （track record） of the general partner.** （普通合伙人的专业知识（往绩记录）。）,Punctuation/Format,术语对照表.md
139,N/A (Chinese Line),*   **The basic objectives of the program.** (计划的基本目标。),*   **The basic objectives of the program.** （计划的基本目标。）,Punctuation/Format,术语对照表.md
140,N/A (Chinese Line),*   **The start-up costs involved.** (涉及的启动成本。),*   **The start-up costs involved.** （涉及的启动成本。）,Punctuation/Format,术语对照表.md
160,N/A (Chinese Line),*   **公共住房（政府资助住房项目）：** 这种类型的房地产 DPP 开发低收入住房和养老住房。这类 DPP 的重点是赚取稳定的收入并获得税收抵免。美国政府（通过补贴）经由美国住房和城市发展部 (HUD) 补足任何租金缺口。升值潜力较低，且维护成本可能较高，但该 DPP 确实受益于一定程度看政府安全保障。公共住房 DPP 由美国政府支持，因此通常被认为是**最安全的房地产 DPP**。,*   **公共住房（政府资助住房项目）：** 这种类型的房地产 DPP 开发低收入住房和养老住房。这类 DPP 的重点是赚取稳定的收入并获得税收抵免。美国政府（通过补贴）经由美国住房和城市发展部 （HUD） 补足任何租金缺口。升值潜力较低，且维护成本可能较高，但该 DPP 确实受益于一定程度看政府安全保障。公共住房 DPP 由美国政府支持，因此通常被认为是**最安全的房地产 DPP**。,Punctuation/Format,术语对照表.md
184,N/A (Chinese Line),*   **营运租赁 (Operating lease)：** 这种类型的设备租赁项目购买设备并进行短期租赁。DPP 在第一次租赁期间不会收回设备的全部价值。这种安排允许 DPP 在机器的整个寿命期内多次租赁该设备。,*   **营运租赁 （Operating lease）：** 这种类型的设备租赁项目购买设备并进行短期租赁。DPP 在第一次租赁期间不会收回设备的全部价值。这种安排允许 DPP 在机器的整个寿命期内多次租赁该设备。,Punctuation/Format,术语对照表.md
186,N/A (Chinese Line),*   **全额赔付租赁 (Full payout lease)：** 这种类型的设备租赁项目购买设备并进行长期租赁。DPP 从第一次租赁中获得足够的收入来支付设备成本和任何融资成本。通常，初始租赁期会持续到设备的整个使用寿命。,*   **全额赔付租赁 （Full payout lease）：** 这种类型的设备租赁项目购买设备并进行长期租赁。DPP 从第一次租赁中获得足够的收入来支付设备成本和任何融资成本。通常，初始租赁期会持续到设备的整个使用寿命。,Punctuation/Format,术语对照表.md
199,N/A (Chinese Line),*   **无形钻探成本 (IDCs)：** IDCs 是针对钻探费用的税收抵扣。“无形”这个词是您的线索，说明指的不是实际的设备。这些成本包括员工工资、燃料、维修、设备搬运、保险等。IDCs 通常在发生无形费用的纳税年度内可以完全抵扣。IDC 抵扣仅适用于钻探和为生产油气而准备油井的过程。,*   **无形钻探成本 （IDCs）：** IDCs 是针对钻探费用的税收抵扣。“无形”这个词是您的线索，说明指的不是实际的设备。这些成本包括员工工资、燃料、维修、设备搬运、保险等。IDCs 通常在发生无形费用的纳税年度内可以完全抵扣。IDC 抵扣仅适用于钻探和为生产油气而准备油井的过程。,Punctuation/Format,术语对照表.md
201,N/A (Chinese Line),*   **有形钻探成本 (TDCs)：** TDCs 是针对具有残值（可转售物品）的采购项目的税收抵扣。所有油气 DPP 都有 TDCs，包括购买储罐和井口设备等物品的成本。这些成本不会立即抵扣，而是在几年内进行折旧（减扣）。折旧可以按直线法（每年抵扣相同的金额）或加速折旧法（早期抵扣较多，后期较少）进行申报。,*   **有形钻探成本 （TDCs）：** TDCs 是针对具有残值（可转售物品）的采购项目的税收抵扣。所有油气 DPP 都有 TDCs，包括购买储罐和井口设备等物品的成本。这些成本不会立即抵扣，而是在几年内进行折旧（减扣）。折旧可以按直线法（每年抵扣相同的金额）或加速折旧法（早期抵扣较多，后期较少）进行申报。,Punctuation/Format,术语对照表.md
209,N/A (Chinese Line),*   **耗竭补偿 (Depletion)：** 耗竭补偿是一种税收抵扣，允许经营自然资源（如石油和天然气）的合伙企业因资源供应量减少而进行抵扣。合伙企业只能对已售出的自然资源量申请耗竭补偿抵扣（未提取或存放在仓库待售的资源不在此列）。,*   **耗竭补偿 （Depletion）：** 耗竭补偿是一种税收抵扣，允许经营自然资源（如石油和天然气）的合伙企业因资源供应量减少而进行抵扣。合伙企业只能对已售出的自然资源量申请耗竭补偿抵扣（未提取或存放在仓库待售的资源不在此列）。,Punctuation/Format,术语对照表.md
221,N/A (Chinese Line),| Type (类型) | Objective (目标) | Advantages (优势) | Risks (风险) |,| Type （类型） | Objective （目标） | Advantages （优势） | Risks （风险） |,Punctuation/Format,术语对照表.md
223,N/A (Chinese Line),"| **Exploratory (wildcatting) (勘探型/野猫钻探)** | To locate and drill for oil in unproven, undiscovered areas. (在未证实的、未发现的区域寻找并钻探石油。) | Long-term capital appreciation potential; high returns for discovery of new oil or gas reserves. (长期的资本增值潜力；发现新油气储量的高额回报。) | Riskiest oil and gas DPP because new oil reserves may never be found; high IDCs because the DPP isn't working with producing wells. (风险最高的油气 DPP，因为可能永远发现不了新油量；由于不在产油井上工作，IDCs 很高。) |",| **Exploratory （wildcatting） （勘探型/野猫钻探）** | To locate and drill for oil in unproven， undiscovered areas. （在未证实的、未发现的区域寻找并钻探石油。） | Long-term capital appreciation potential； high returns for discovery of new oil or gas reserves. （长期的资本增值潜力；发现新油气储量的高额回报。） | Riskiest oil and gas DPP because new oil reserves may never be found； high IDCs because the DPP isn't working with producing wells. （风险最高的油气 DPP，因为可能永远发现不了新油量；由于不在产油井上工作，IDCs 很高。） |,Punctuation/Format,术语对照表.md
224,N/A (Chinese Line),| **Developmental (开发型)** | To drill near producing wells with the hope of finding new reserves. (在产油井附近钻探，希望能发现新储量。) | Long-term capital appreciation potential with less risk than exploratory programs; oil will likely be found. (具有长期的资本增值潜力，且风险低于勘探型项目；很可能发现石油。) | The property's expensive; the drilling costs may be higher than expected; the risk of dry holes (nonproducing wells) is still somewhat high; medium level of IDCs. (地块昂贵；钻探成本可能高于预期；干井（不产油井）的风险仍然较高；IDCs 处于中等水平。) |,| **Developmental （开发型）** | To drill near producing wells with the hope of finding new reserves. （在产油井附近钻探，希望能发现新储量。） | Long-term capital appreciation potential with less risk than exploratory programs； oil will likely be found. （具有长期的资本增值潜力，且风险低于勘探型项目；很可能发现石油。） | The property's expensive； the drilling costs may be higher than expected； the risk of dry holes （nonproducing wells） is still somewhat high； medium level of IDCs. （地块昂贵；钻探成本可能高于预期；干井（不产油井）的风险仍然较高；IDCs 处于中等水平。） |,Punctuation/Format,术语对照表.md
225,N/A (Chinese Line),| **Income (收入型)** | To provide immediate income by purchasing producing wells. (通过购买正在产油的油井来提供即时收入。) | The partnership generates immediate cash flow; the least risky of the oil and gas DPPs; no IDCs. (合伙企业产生即时现金流；油气 DPP 中风险最小的；没有 IDCs。) | High initial costs; the well could dry up; gas prices could go down. (初始成本高；油井可能枯竭；天然气价格可能下跌。) |,| **Income （收入型）** | To provide immediate income by purchasing producing wells. （通过购买正在产油的油井来提供即时收入。） | The partnership generates immediate cash flow； the least risky of the oil and gas DPPs； no IDCs. （合伙企业产生即时现金流；油气 DPP 中风险最小的；没有 IDCs。） | High initial costs； the well could dry up； gas prices could go down. （初始成本高；油井可能枯竭；天然气价格可能下跌。） |,Punctuation/Format,术语对照表.md
226,N/A (Chinese Line),| **Combination (组合型)** | To provide income to help pay for the cost of finding new oil reserves. (提供收入以帮助支付寻找新油气储量的成本。) | The ability to offset the costs of drilling new wells by using income generated by existing wells. (能够利用现有油井产生的收入来抵销钻探新井的成本。) | Carries the risks of all the programs combined. (承担所有项目结合在一起的风险。) |,| **Combination （组合型）** | To provide income to help pay for the cost of finding new oil reserves. （提供收入以帮助支付寻找新油气储量的成本。） | The ability to offset the costs of drilling new wells by using income generated by existing wells. （能够利用现有油井产生的收入来抵销钻探新井的成本。） | Carries the risks of all the programs combined. （承担所有项目结合在一起的风险。） |,Punctuation/Format,术语对照表.md
237,N/A (Chinese Line),(A) 石油和天然气勘探型 (B) 荒地购买 (C) 设备租赁 (D) 现有房地产物业,（A） 石油和天然气勘探型 （B） 荒地购买 （C） 设备租赁 （D） 现有房地产物业,Punctuation/Format,术语对照表.md
238,N/A (Chinese Line),您想要的答案是 (A)。石油和天然气勘探型项目在尝试寻找和钻探石油方面投入巨大。这些项目具有高额的 IDCs，在钻探发生时可以完全抵税。因此，石油和天然气勘探型项目在早期拥有最大的税收冲销额，这可以帮助 Ayla 抵销来自其他有限合伙企业的部分或全部被动收入。,您想要的答案是 （A）。石油和天然气勘探型项目在尝试寻找和钻探石油方面投入巨大。这些项目具有高额的 IDCs，在钻探发生时可以完全抵税。因此，石油和天然气勘探型项目在早期拥有最大的税收冲销额，这可以帮助 Ayla 抵销来自其他有限合伙企业的部分或全部被动收入。,Punctuation/Format,术语对照表.md
251,N/A (Chinese Line),**房地产投资信托基金 (REIT)** 投资于与房地产相关的项目，如物业、抵押贷款和建筑贷款。REIT 汇集许多投资者的资金来管理物业和/或购买抵押贷款。与其他信托一样，它们向投资者发行代表其在信托中权益的股份。向 SEC 注册的 REIT 被称为**公开 REITs**，未向 SEC 注册的被称为**私募 REITs**。此外，REIT 可以在交易所上市，也可以在场外交易。（有关市场的更多信息见第 14 章。）它们还为投资者提供房地产多样化和流动性。,**房地产投资信托基金 （REIT）** 投资于与房地产相关的项目，如物业、抵押贷款和建筑贷款。REIT 汇集许多投资者的资金来管理物业和/或购买抵押贷款。与其他信托一样，它们向投资者发行代表其在信托中权益的股份。向 SEC 注册的 REIT 被称为**公开 REITs**，未向 SEC 注册的被称为**私募 REITs**。此外，REIT 可以在交易所上市，也可以在场外交易。（有关市场的更多信息见第 14 章。）它们还为投资者提供房地产多样化和流动性。,Punctuation/Format,术语对照表.md
254,N/A (Chinese Line),REIT 在一级市场按首次公开募股 (IPO) 价格分销。与向发行人赎回的共同基金不同，REIT 在**二级市场（流通证券的买卖）向其他投资者进行交易**。此外，REIT 的流通股数是有限的，类似于封闭式基金。由于 REIT 在二级市场交易，其价格可能会相对于**资产净值 (NAV) 存在折价或溢价**，这取决于其盈利能力和投资者情绪。,REIT 在一级市场按首次公开募股 （IPO） 价格分销。与向发行人赎回的共同基金不同，REIT 在**二级市场（流通证券的买卖）向其他投资者进行交易**。此外，REIT 的流通股数是有限的，类似于封闭式基金。由于 REIT 在二级市场交易，其价格可能会相对于**资产净值 （NAV） 存在折价或溢价**，这取决于其盈利能力和投资者情绪。,Punctuation/Format,术语对照表.md
